Rsol,Rp,CPE,CV_Area,Delta_Z,Type,Class_Multimodal
39.18,764000.0,8.71e-06,104.2,99.12962134,10 ng/ml,Low Risk
41.84,764000.0,8.71e-06,166.3,139.74003062,330 ng/ml,Low Risk
45.16,764000.0,6.79e-06,203.5,130.38563824,57 ng/ml,Low Risk
61.58,3261162.0,6.79e-06,177.7,184.306769,240 ng/ml,Low Risk
40.84,764000.0,8.71e-06,104.2,161.64446265,10 ng/ml,Low Risk
61.58,764000.0,6.79e-06,321.3,0.0,0,Low Risk
61.58,764000.0,8.71e-06,222.8,75.18051639,57 ng/ml,Low Risk
46.71,764000.0,6.79e-06,363.6,104.31165563,240 ng/ml,Low Risk
38.88,815357.0,8.71e-06,104.2,155.83954549,10 ng/ml,Low Risk
47.67,764000.0,6.79e-06,104.2,180.51580649,330 ng/ml,Low Risk
47.64,4221973.0,8.71e-06,248.4,110.29374962,240 ng/ml,Low Risk
61.58,764000.0,6.79e-06,329.8,113.72268206,57 ng/ml,Low Risk
41.87,1464944.0,6.79e-06,143.0,28.46394579,28 ng/ml,Low Risk
61.58,1221193.0,6.79e-06,172.6,78.84717081,270 ng/ml,Low Risk
48.23,764000.0,8.71e-06,222.5,172.04986782,240 ng/ml,Low Risk
39.15,764000.0,8.71e-06,146.8,59.62870518,0,Low Risk
46.04,764000.0,8.71e-06,139.9,183.08082183,200 ng/ml,Low Risk
44.75,2907997.0,6.79e-06,334.2,80.0593988,57 ng/ml,Low Risk
42.45,764000.0,8.71e-06,154.0,34.18669371,106 ng/ml,Low Risk
61.58,764000.0,8.71e-06,264.2,144.58913546,180 ng/ml,Low Risk
61.58,3090658.0,8.71e-06,292.7,80.23576721,300 ng/ml,Low Risk
37.62,764000.0,8.71e-06,191.8,184.306769,120 ng/ml,Low Risk
38.01,764000.0,8.71e-06,123.7,162.27092609,360 ng/ml,Low Risk
38.32,764000.0,8.71e-06,402.0,181.03818184,150 ng/ml,Low Risk
61.58,2135988.0,8.71e-06,378.2,56.18408953,120 ng/ml,Low Risk
39.39,764000.0,8.71e-06,280.7,44.92035897,150 ng/ml,Low Risk
42.98,12794722.0,8.71e-06,124.2,76.49656572,28 ng/ml,Low Risk
48.47,764000.0,8.71e-06,268.7,184.306769,120 ng/ml,Low Risk
43.54,764000.0,8.71e-06,224.7,184.306769,240 ng/ml,Low Risk
34.92,764000.0,8.71e-06,195.7,25.00493015,10 ng/ml,Low Risk
44.91,8192272.0,8.71e-06,158.9,184.306769,270 ng/ml,Low Risk
36.11,1146501.0,6.79e-06,330.1,137.2691985,57 ng/ml,Low Risk
58.29,1020701.0,6.79e-06,324.1,142.14912537,120 ng/ml,Low Risk
43.4,14677675.0,6.79e-06,213.7,141.61198606,300 ng/ml,Low Risk
39.84,987588.0,8.71e-06,147.8,113.17741418,200 ng/ml,Low Risk
47.03,764000.0,6.79e-06,182.8,79.44836115,270 ng/ml,Low Risk
61.58,2277775.0,6.79e-06,214.4,104.54918239,360 ng/ml,Low Risk
61.58,1183984.0,6.79e-06,179.0,87.45416929,270 ng/ml,Low Risk
31.25,2153235.0,8.71e-06,135.8,150.68643251,150 ng/ml,Low Risk
61.58,764000.0,8.71e-06,316.1,4.07751379,270 ng/ml,Low Risk
49.72,3421483.0,6.79e-06,104.2,78.0184962,0,Low Risk
45.79,8852008.0,6.79e-06,225.7,37.34096707,106 ng/ml,Low Risk
47.01,764000.0,8.71e-06,412.3,122.46268411,240 ng/ml,Low Risk
59.32,764000.0,8.71e-06,266.2,117.6350066,330 ng/ml,Low Risk
34.85,764000.0,8.71e-06,272.1,177.3611474,240 ng/ml,Low Risk
49.2,1845615.0,6.79e-06,156.5,146.86601408,57 ng/ml,Low Risk
46.24,2821023.0,6.79e-06,104.2,105.55947297,360 ng/ml,Low Risk
50.33,764000.0,8.71e-06,471.0,26.4368599,270 ng/ml,Low Risk
43.19,2966919.0,6.79e-06,204.0,148.83780201,300 ng/ml,Low Risk
61.58,764000.0,8.71e-06,168.8,154.55965402,270 ng/ml,Low Risk
61.58,764000.0,6.79e-06,198.1,184.306769,180 ng/ml,Low Risk
45.48,764000.0,8.71e-06,291.3,171.23832917,240 ng/ml,Low Risk
33.75,1035765.0,8.71e-06,152.5,61.92068995,0,Low Risk
61.58,764000.0,8.71e-06,123.2,152.79290656,0,Low Risk
44.6,764000.0,6.79e-06,104.2,98.41656586,90 ng/ml,Low Risk
39.88,764000.0,8.71e-06,250.8,129.13759847,57 ng/ml,Low Risk
50.13,8669333.0,6.79e-06,104.2,166.01352421,57 ng/ml,Low Risk
47.74,764000.0,6.79e-06,106.3,180.87486372,180 ng/ml,Low Risk
49.78,969495.0,8.71e-06,104.2,184.306769,106 ng/ml,Low Risk
38.41,839886.0,8.71e-06,104.2,138.82581309,300 ng/ml,Low Risk
47.12,764000.0,8.71e-06,370.6,179.83081606,90 ng/ml,Low Risk
43.79,764000.0,8.71e-06,333.5,184.306769,10 ng/ml,Low Risk
42.67,764000.0,8.71e-06,104.2,74.09542067,57 ng/ml,Low Risk
35.69,2662683.0,8.71e-06,314.2,59.48755477,10 ng/ml,Low Risk
50.61,7715185.0,8.71e-06,104.2,184.306769,330 ng/ml,Low Risk
31.25,764000.0,8.71e-06,104.2,22.66760827,270 ng/ml,Low Risk
47.52,764000.0,8.71e-06,203.9,84.60408761,270 ng/ml,Low Risk
48.39,1520018.0,8.71e-06,182.0,116.84058369,0,Low Risk
52.66,2376970.0,8.71e-06,321.4,55.41926921,360 ng/ml,Low Risk
37.47,1026124.0,8.71e-06,145.2,84.83072844,330 ng/ml,Low Risk
47.36,764000.0,8.71e-06,331.9,159.91371362,180 ng/ml,Low Risk
51.15,1989635.0,8.71e-06,251.2,184.306769,200 ng/ml,Low Risk
39.03,764000.0,8.71e-06,357.5,145.40765479,180 ng/ml,Low Risk
40.58,764000.0,8.71e-06,174.6,51.20762144,90 ng/ml,Low Risk
61.58,1446274.0,8.71e-06,400.8,184.306769,106 ng/ml,Low Risk
50.09,767843.0,8.71e-06,237.5,149.78936494,300 ng/ml,Low Risk
37.98,764000.0,6.79e-06,425.0,0.0,0,Low Risk
56.05,764000.0,6.79e-06,161.8,0.0,180 ng/ml,Low Risk
45.16,764000.0,8.71e-06,113.4,139.68192047,0,Low Risk
47.39,2007130.0,6.79e-06,126.3,142.75427346,106 ng/ml,Low Risk
31.99,764000.0,8.71e-06,200.5,180.37665323,120 ng/ml,Low Risk
38.18,764000.0,8.71e-06,116.1,128.82925696,90 ng/ml,Low Risk
48.55,1694514.0,8.71e-06,190.0,184.306769,28 ng/ml,Low Risk
44.95,764000.0,6.79e-06,334.3,93.47228621,200 ng/ml,Low Risk
43.81,2157090.0,6.79e-06,104.2,65.32297198,180 ng/ml,Low Risk
61.58,764000.0,6.79e-06,302.4,184.306769,180 ng/ml,Low Risk
47.03,4081723.0,8.71e-06,131.7,53.16209453,180 ng/ml,Low Risk
48.77,10596644.0,6.79e-06,335.7,156.22318443,10 ng/ml,Low Risk
38.95,764000.0,8.71e-06,405.8,161.91447573,120 ng/ml,Low Risk
42.38,764000.0,8.71e-06,178.4,104.03783957,10 ng/ml,Low Risk
42.33,764000.0,6.79e-06,215.4,163.87557487,57 ng/ml,Low Risk
42.53,764000.0,8.71e-06,224.3,133.30327763,330 ng/ml,Low Risk
36.72,2886942.0,8.71e-06,120.6,175.79109095,10 ng/ml,Low Risk
39.26,4047854.0,6.79e-06,250.4,0.0,10 ng/ml,Low Risk
39.4,764000.0,8.71e-06,233.6,133.64996934,90 ng/ml,Low Risk
43.31,3039740.0,6.79e-06,138.7,115.64162646,240 ng/ml,Low Risk
43.79,3571534.0,8.71e-06,272.5,157.5206707,270 ng/ml,Low Risk
43.52,764000.0,8.71e-06,332.9,48.74681861,240 ng/ml,Low Risk
42.6,9235652.0,6.79e-06,128.1,108.24812635,28 ng/ml,Low Risk
44.46,1979712.0,8.71e-06,298.3,123.69849524,180 ng/ml,Low Risk
61.58,2216163.0,8.71e-06,164.0,166.57481593,57 ng/ml,Low Risk
44.77,764000.0,8.71e-06,284.1,115.51185233,10 ng/ml,Low Risk
36.97,764000.0,8.71e-06,191.4,184.306769,360 ng/ml,Low Risk
45.64,1014216.0,8.71e-06,209.9,111.91938867,270 ng/ml,Low Risk
49.73,764000.0,8.71e-06,424.8,70.43383534,240 ng/ml,Low Risk
61.58,4065352.0,6.79e-06,104.2,102.55124802,57 ng/ml,Low Risk
44.29,1990675.0,6.79e-06,130.3,37.10514503,180 ng/ml,Low Risk
56.11,3178959.0,6.79e-06,104.2,0.0,330 ng/ml,Low Risk
46.21,1025471.0,8.71e-06,156.4,130.60967648,10 ng/ml,Low Risk
41.41,2654269.0,6.79e-06,110.7,45.51777667,120 ng/ml,Low Risk
61.58,3094075.0,6.79e-06,146.6,0.0,90 ng/ml,Low Risk
37.64,1265461.0,6.79e-06,124.1,124.3805055,120 ng/ml,Low Risk
42.7,2840283.0,8.71e-06,104.2,53.78539737,150 ng/ml,Low Risk
33.78,764000.0,8.71e-06,383.8,94.10537258,0,Low Risk
44.27,764000.0,8.71e-06,161.2,154.88425579,270 ng/ml,Low Risk
50.26,3663356.0,6.79e-06,224.8,75.75527176,300 ng/ml,Low Risk
31.25,764000.0,8.71e-06,104.2,158.8510508,360 ng/ml,Low Risk
61.58,764000.0,6.79e-06,337.8,103.96200086,180 ng/ml,Low Risk
61.58,1906782.0,8.71e-06,193.0,60.66255401,106 ng/ml,Low Risk
40.03,764000.0,6.79e-06,128.4,80.77942952,106 ng/ml,Low Risk
31.25,764000.0,6.79e-06,330.8,123.94039893,106 ng/ml,Low Risk
31.25,764000.0,8.71e-06,152.8,184.306769,0,Low Risk
38.8,3052310.0,8.71e-06,154.8,109.3137009,90 ng/ml,Low Risk
61.58,13727874.0,6.79e-06,104.2,63.81051084,57 ng/ml,Low Risk
45.88,764000.0,8.71e-06,253.7,184.306769,240 ng/ml,Low Risk
46.03,764000.0,6.79e-06,189.8,1.12301116,106 ng/ml,Low Risk
59.62,764000.0,8.71e-06,216.4,137.66644729,270 ng/ml,Low Risk
44.53,2283944.0,8.71e-06,206.5,101.24135734,0,Low Risk
48.25,3990652.0,6.79e-06,251.7,139.84093322,0,Low Risk
47.55,764000.0,8.71e-06,381.9,91.78524149,330 ng/ml,Low Risk
61.51,764000.0,8.71e-06,328.7,63.53373484,360 ng/ml,Low Risk
46.56,764000.0,6.79e-06,372.1,124.78307378,10 ng/ml,Low Risk
60.2,3354302.0,8.71e-06,151.6,31.37086529,330 ng/ml,Low Risk
48.21,6132741.0,8.71e-06,323.0,171.95228135,28 ng/ml,Low Risk
46.82,4327345.0,6.79e-06,104.2,149.07643312,270 ng/ml,Low Risk
61.58,1851548.0,6.79e-06,165.1,174.64665709,300 ng/ml,Low Risk
49.4,764000.0,6.79e-06,264.3,184.306769,300 ng/ml,Low Risk
57.83,1971311.0,8.71e-06,211.8,153.3147344,106 ng/ml,Low Risk
51.51,764000.0,8.71e-06,284.2,184.306769,180 ng/ml,Low Risk
31.25,4845468.0,6.79e-06,111.6,76.43173542,300 ng/ml,Low Risk
41.62,764000.0,8.71e-06,104.2,184.306769,150 ng/ml,Low Risk
36.6,1378701.0,6.79e-06,104.2,58.90207019,106 ng/ml,Low Risk
42.09,764000.0,8.71e-06,104.2,171.01217246,57 ng/ml,Low Risk
31.25,1868924.0,6.79e-06,163.5,105.73889582,150 ng/ml,Low Risk
42.63,2885378.0,8.71e-06,224.7,137.1199724,90 ng/ml,Low Risk
45.04,1782184.0,8.71e-06,104.2,150.27996014,240 ng/ml,Low Risk
47.43,1347788.0,6.79e-06,344.3,32.76231081,90 ng/ml,Low Risk
55.95,764000.0,8.71e-06,154.5,138.97807225,200 ng/ml,Low Risk
42.09,8403482.0,8.71e-06,130.1,111.58011782,57 ng/ml,Low Risk
41.59,2419091.0,8.71e-06,104.2,184.306769,57 ng/ml,Low Risk
49.01,764000.0,6.79e-06,104.2,84.18396243,180 ng/ml,Low Risk
61.58,2433683.0,8.71e-06,369.3,142.63059342,240 ng/ml,Low Risk
32.85,12433592.0,6.79e-06,186.8,83.91050937,300 ng/ml,Low Risk
47.9,764000.0,6.79e-06,110.6,170.30517608,0,Low Risk
48.37,764000.0,8.71e-06,355.3,88.55851147,300 ng/ml,Low Risk
37.3,764000.0,6.79e-06,104.2,125.48021197,240 ng/ml,Low Risk
40.58,764000.0,8.71e-06,104.2,184.306769,180 ng/ml,Low Risk
61.58,2601578.0,6.79e-06,192.4,133.14240461,180 ng/ml,Low Risk
61.58,764000.0,8.71e-06,273.7,130.35787105,180 ng/ml,Low Risk
42.67,764000.0,8.71e-06,158.8,184.306769,57 ng/ml,Low Risk
49.48,3911657.0,8.71e-06,104.2,96.39626079,106 ng/ml,Low Risk
37.72,3956587.0,6.79e-06,104.2,157.70990197,28 ng/ml,Low Risk
45.82,764000.0,6.79e-06,189.9,9.8251234,57 ng/ml,Low Risk
41.1,1585980.0,6.79e-06,104.2,42.57633016,180 ng/ml,Low Risk
46.92,6725555.0,6.79e-06,232.8,113.84135057,300 ng/ml,Low Risk
50.84,764000.0,8.71e-06,226.3,129.4782023,200 ng/ml,Low Risk
51.31,2569021.0,8.71e-06,212.0,159.02801299,300 ng/ml,Low Risk
52.39,764000.0,8.71e-06,104.2,137.21036043,0,Low Risk
46.16,1208006.0,8.71e-06,136.2,15.84019522,0,Low Risk
41.44,764000.0,6.79e-06,104.2,155.74417393,57 ng/ml,Low Risk
56.13,764000.0,8.71e-06,202.9,86.77483706,10 ng/ml,Low Risk
43.9,764000.0,8.71e-06,197.9,134.26599908,330 ng/ml,Low Risk
35.21,1178729.0,6.79e-06,104.2,71.02312757,90 ng/ml,Low Risk
44.71,1025579.0,8.71e-06,104.2,79.20843438,120 ng/ml,Low Risk
42.94,764000.0,8.71e-06,104.2,184.306769,150 ng/ml,Low Risk
36.25,764000.0,8.71e-06,142.6,132.42443948,10 ng/ml,Low Risk
48.01,764000.0,8.71e-06,398.3,146.92872202,300 ng/ml,Low Risk
61.58,4912388.0,6.79e-06,226.3,133.75114881,180 ng/ml,Low Risk
54.91,1069348.0,8.71e-06,267.1,146.37940074,180 ng/ml,Low Risk
39.83,4180495.0,6.79e-06,176.7,107.95637486,360 ng/ml,Low Risk
61.58,764000.0,8.71e-06,199.3,82.71967488,360 ng/ml,Low Risk
47.67,2872245.0,6.79e-06,202.0,97.149218,106 ng/ml,Low Risk
42.8,1482930.0,8.71e-06,282.6,107.89562363,10 ng/ml,Low Risk
49.93,764000.0,8.71e-06,182.0,125.6705258,360 ng/ml,Low Risk
41.43,975974.0,8.71e-06,190.8,93.65616686,240 ng/ml,Low Risk
38.33,3296544.0,6.79e-06,165.3,0.0,90 ng/ml,Low Risk
45.4,764000.0,8.71e-06,307.5,184.13587558,106 ng/ml,Low Risk
38.1,3504663.0,6.79e-06,104.2,93.95230151,300 ng/ml,Low Risk
45.52,10730933.0,8.71e-06,104.2,158.41984118,90 ng/ml,Low Risk
43.33,927210.0,8.71e-06,239.0,184.306769,330 ng/ml,Low Risk
33.61,764000.0,6.79e-06,104.2,51.60281708,120 ng/ml,Low Risk
35.24,3404416.0,6.79e-06,104.2,84.59885579,0,Low Risk
42.82,764000.0,8.71e-06,235.6,90.90805363,106 ng/ml,Low Risk
40.14,764000.0,8.71e-06,147.2,115.82730828,10 ng/ml,Low Risk
40.57,764000.0,8.71e-06,150.2,184.306769,10 ng/ml,Low Risk
49.44,764000.0,8.71e-06,211.0,123.65786791,300 ng/ml,Low Risk
61.58,764000.0,6.79e-06,156.5,45.98235607,300 ng/ml,Low Risk
46.95,871451.0,8.71e-06,325.7,129.18382527,120 ng/ml,Low Risk
54.21,764000.0,8.71e-06,302.2,170.17694802,200 ng/ml,Low Risk
40.45,2034863.0,6.79e-06,155.9,131.24743842,240 ng/ml,Low Risk
61.58,1418897.0,8.71e-06,252.9,151.02809402,150 ng/ml,Low Risk
60.71,764000.0,8.71e-06,372.3,100.64861677,150 ng/ml,Low Risk
61.58,764000.0,6.79e-06,493.8,61.11479278,120 ng/ml,Low Risk
44.19,3797489.0,6.79e-06,130.8,116.58363296,330 ng/ml,Low Risk
61.58,764000.0,8.71e-06,256.3,184.306769,180 ng/ml,Low Risk
45.63,3147858.0,8.71e-06,154.3,132.96519356,300 ng/ml,Low Risk
52.92,2003415.0,6.79e-06,104.2,164.80205214,360 ng/ml,Low Risk
45.13,1693892.0,8.71e-06,245.2,133.02420273,57 ng/ml,Low Risk
49.61,1300702.0,8.71e-06,193.2,184.306769,300 ng/ml,Low Risk
57.72,764000.0,8.71e-06,239.2,25.09911337,10 ng/ml,Low Risk
48.5,764000.0,8.71e-06,164.0,143.85857772,106 ng/ml,Low Risk
48.59,2699883.0,6.79e-06,123.6,26.43369309,330 ng/ml,Low Risk
44.39,10892923.0,6.79e-06,191.2,117.52137762,330 ng/ml,Low Risk
61.55,764000.0,6.79e-06,211.8,76.29574742,57 ng/ml,Low Risk
61.58,13589392.0,6.79e-06,146.9,107.70050824,120 ng/ml,Low Risk
48.59,1230836.0,8.71e-06,161.4,178.67951351,300 ng/ml,Low Risk
50.83,2321553.0,8.71e-06,203.3,0.0,10 ng/ml,Low Risk
46.44,923085.0,6.79e-06,328.9,184.306769,57 ng/ml,Low Risk
37.25,764000.0,8.71e-06,125.1,79.8852278,270 ng/ml,Low Risk
37.8,1132724.0,8.71e-06,234.7,161.08716522,57 ng/ml,Low Risk
61.58,764000.0,6.79e-06,222.4,120.47725212,270 ng/ml,Low Risk
61.58,11977366.0,6.79e-06,236.0,26.64353043,240 ng/ml,Low Risk
45.56,3384345.0,8.71e-06,132.1,102.4532307,200 ng/ml,Low Risk
46.27,4747542.0,8.71e-06,105.5,148.72147595,106 ng/ml,Low Risk
61.58,1292239.0,6.79e-06,226.8,184.306769,106 ng/ml,Low Risk
44.53,764000.0,6.79e-06,332.1,149.71414528,150 ng/ml,Low Risk
47.63,1968736.0,8.71e-06,335.9,161.67676542,180 ng/ml,Low Risk
59.36,764000.0,8.71e-06,154.0,1.35406431,300 ng/ml,Low Risk
32.31,764000.0,8.71e-06,174.4,48.98286774,200 ng/ml,Low Risk
40.34,8308685.0,8.71e-06,104.2,101.28573476,360 ng/ml,Low Risk
43.86,764000.0,8.71e-06,350.4,141.88170672,90 ng/ml,Low Risk
46.38,764000.0,8.71e-06,142.2,73.53389641,0,Low Risk
42.31,2476615.0,6.79e-06,364.3,73.78253814,90 ng/ml,Low Risk
33.29,764000.0,8.71e-06,261.6,166.8832041,57 ng/ml,Low Risk
61.58,6446674.0,6.79e-06,181.0,32.93448855,106 ng/ml,Low Risk
61.58,1103617.0,8.71e-06,339.8,81.41225497,106 ng/ml,Low Risk
61.58,13898370.0,6.79e-06,233.6,103.23368602,150 ng/ml,Low Risk
41.55,8050501.0,8.71e-06,155.4,34.9681476,330 ng/ml,Low Risk
46.95,764000.0,6.79e-06,104.2,77.82468036,150 ng/ml,Low Risk
39.09,764000.0,8.71e-06,175.8,144.41020724,57 ng/ml,Low Risk
61.04,6771223.0,6.79e-06,240.1,129.3269635,360 ng/ml,Low Risk
61.3,764000.0,8.71e-06,160.9,108.1673601,28 ng/ml,Low Risk
41.22,5176746.0,6.79e-06,105.8,40.03104676,28 ng/ml,Low Risk
36.95,764000.0,8.71e-06,169.7,106.09685181,90 ng/ml,Low Risk
40.73,764000.0,8.71e-06,246.2,63.22309755,240 ng/ml,Low Risk
44.38,2721571.0,6.79e-06,104.2,143.4206114,330 ng/ml,Low Risk
34.71,986758.0,6.79e-06,281.5,47.55785023,106 ng/ml,Low Risk
61.58,764000.0,8.71e-06,355.9,184.306769,240 ng/ml,Low Risk
37.24,5469193.0,6.79e-06,164.0,71.15415848,0,Low Risk
42.95,764000.0,8.71e-06,106.6,184.306769,106 ng/ml,Low Risk
42.57,3238142.0,6.79e-06,193.5,85.55129559,330 ng/ml,Low Risk
50.55,845858.0,8.71e-06,480.3,26.36976571,330 ng/ml,Low Risk
56.58,3611365.0,6.79e-06,104.2,66.44319432,300 ng/ml,Low Risk
43.25,4529190.0,8.71e-06,220.7,47.07081692,300 ng/ml,Low Risk
41.65,8105390.0,6.79e-06,241.7,40.6101946,180 ng/ml,Low Risk
58.93,1239162.0,6.79e-06,164.2,178.03056506,57 ng/ml,Low Risk
55.55,11020625.0,8.71e-06,104.2,71.58253414,300 ng/ml,Low Risk
46.92,764000.0,6.79e-06,237.4,128.72880854,300 ng/ml,Low Risk
43.57,764000.0,8.71e-06,107.1,164.09625032,0,Low Risk
36.67,764000.0,8.71e-06,142.0,147.69689581,330 ng/ml,Low Risk
47.97,764000.0,8.71e-06,109.3,184.306769,300 ng/ml,Low Risk
43.33,2830834.0,8.71e-06,104.2,184.306769,180 ng/ml,Low Risk
43.35,764000.0,8.71e-06,197.1,184.306769,120 ng/ml,Low Risk
55.57,6162863.0,8.71e-06,337.5,67.0141016,200 ng/ml,Low Risk
44.5,764000.0,8.71e-06,335.7,165.10118251,180 ng/ml,Low Risk
44.95,8587561.0,6.79e-06,222.0,136.82762363,28 ng/ml,Low Risk
43.19,764000.0,8.71e-06,104.2,184.306769,120 ng/ml,Low Risk
43.91,764000.0,6.79e-06,389.9,184.306769,180 ng/ml,Low Risk
33.25,9677498.0,6.79e-06,104.2,151.6000932,90 ng/ml,Low Risk
51.7,764000.0,8.71e-06,209.9,152.64494967,330 ng/ml,Low Risk
43.69,764000.0,6.79e-06,104.2,164.66543109,0,Low Risk
55.63,5696634.0,6.79e-06,164.0,0.0,0,Low Risk
40.57,1356949.0,6.79e-06,173.2,94.52025195,150 ng/ml,Low Risk
42.01,764000.0,8.71e-06,104.2,184.306769,150 ng/ml,Low Risk
39.38,764000.0,6.79e-06,134.8,73.8760961,10 ng/ml,Low Risk
44.4,764000.0,8.71e-06,104.2,170.77604245,0,Low Risk
59.03,764000.0,8.71e-06,392.6,0.0,240 ng/ml,Low Risk
43.95,1839038.0,8.71e-06,167.3,121.76515084,57 ng/ml,Low Risk
33.28,764000.0,8.71e-06,104.2,184.306769,0,Low Risk
42.38,5371125.0,6.79e-06,104.2,134.69231227,28 ng/ml,Low Risk
50.01,4021342.0,6.79e-06,104.2,131.56452134,0,Low Risk
44.36,1951483.0,6.79e-06,148.4,184.306769,360 ng/ml,Low Risk
39.18,764000.0,8.71e-06,296.6,160.22513795,10 ng/ml,Low Risk
50.62,764000.0,8.71e-06,395.8,174.4593732,270 ng/ml,Low Risk
49.83,954418.0,8.71e-06,165.8,144.82808388,180 ng/ml,Low Risk
54.79,3724605.0,6.79e-06,125.6,27.15768699,28 ng/ml,Low Risk
40.37,1309092.0,8.71e-06,493.8,95.57936687,180 ng/ml,Low Risk
39.33,3534238.0,6.79e-06,206.9,0.0,106 ng/ml,Low Risk
37.67,4408216.0,6.79e-06,163.9,8.55998345,150 ng/ml,Low Risk
37.5,764000.0,8.71e-06,164.8,135.22110213,106 ng/ml,Low Risk
49.17,764000.0,8.71e-06,251.0,115.30713228,90 ng/ml,Low Risk
61.58,6380742.0,8.71e-06,251.7,184.306769,120 ng/ml,Low Risk
40.88,995417.0,6.79e-06,252.6,0.0,360 ng/ml,Low Risk
37.82,1111992.0,8.71e-06,170.7,59.62383986,360 ng/ml,Low Risk
61.58,4595329.0,8.71e-06,282.5,51.28631589,0,Low Risk
34.76,764000.0,8.71e-06,229.0,63.18583924,90 ng/ml,Low Risk
42.29,1327881.0,8.71e-06,106.1,0.0,300 ng/ml,Low Risk
41.86,2155174.0,8.71e-06,156.8,79.7297645,106 ng/ml,Low Risk
60.73,764000.0,8.71e-06,130.3,184.306769,0,Low Risk
61.58,6354078.0,8.71e-06,175.8,174.79725817,120 ng/ml,Low Risk
61.58,764000.0,8.71e-06,119.1,125.02904332,120 ng/ml,Low Risk
47.7,1561635.0,8.71e-06,277.8,83.12334518,10 ng/ml,Low Risk
38.09,1897976.0,8.71e-06,132.1,133.92493485,57 ng/ml,Low Risk
47.0,5098288.0,6.79e-06,149.1,95.65073066,300 ng/ml,Low Risk
58.47,1742808.0,6.79e-06,363.9,93.89459577,240 ng/ml,Low Risk
42.81,1978250.0,8.71e-06,217.4,14.23353062,10 ng/ml,Low Risk
44.58,777426.0,6.79e-06,127.0,176.02376173,180 ng/ml,Low Risk
56.98,4671828.0,6.79e-06,104.2,51.33202941,0,Low Risk
42.04,1939994.0,6.79e-06,161.2,165.67760527,360 ng/ml,Low Risk
38.5,2608591.0,8.71e-06,239.6,94.15836387,106 ng/ml,Low Risk
47.99,764000.0,8.71e-06,133.4,176.05973527,180 ng/ml,Low Risk
33.32,764000.0,8.71e-06,132.6,184.306769,150 ng/ml,Low Risk
40.41,1967253.0,8.71e-06,104.2,154.52932351,120 ng/ml,Low Risk
48.54,764000.0,6.79e-06,169.7,25.30654295,330 ng/ml,Low Risk
45.07,764000.0,8.71e-06,311.6,184.306769,330 ng/ml,Low Risk
48.55,764000.0,6.79e-06,295.7,110.61671355,10 ng/ml,Low Risk
42.72,764000.0,6.79e-06,220.1,30.92213552,120 ng/ml,Low Risk
61.58,764000.0,6.79e-06,274.9,20.62732006,200 ng/ml,Low Risk
39.58,3394429.0,6.79e-06,104.2,0.0,57 ng/ml,Low Risk
61.3,764000.0,8.71e-06,325.7,100.76611405,28 ng/ml,Low Risk
55.06,7935296.0,6.79e-06,467.0,145.12407853,240 ng/ml,Low Risk
40.23,764000.0,8.71e-06,122.1,183.35825111,300 ng/ml,Low Risk
48.76,1593703.0,8.71e-06,136.7,71.53318251,360 ng/ml,Low Risk
60.07,764000.0,8.71e-06,198.2,172.75585629,57 ng/ml,Low Risk
43.25,1937541.0,6.79e-06,176.5,66.91634248,300 ng/ml,Low Risk
54.53,764000.0,8.71e-06,215.4,100.58953449,270 ng/ml,Low Risk
46.85,764000.0,8.71e-06,204.2,51.53430435,360 ng/ml,Low Risk
53.15,764000.0,6.79e-06,104.2,152.86201656,120 ng/ml,Low Risk
50.21,764000.0,8.71e-06,117.2,181.03517057,300 ng/ml,Low Risk
43.93,764000.0,8.71e-06,213.6,184.306769,240 ng/ml,Low Risk
44.18,764000.0,8.71e-06,319.0,64.32701763,180 ng/ml,Low Risk
60.91,1578022.0,8.71e-06,104.2,56.62600971,360 ng/ml,Low Risk
54.13,8172609.0,8.71e-06,387.8,110.68551558,120 ng/ml,Low Risk
52.26,764000.0,6.79e-06,104.2,132.2903413,90 ng/ml,Low Risk
46.61,764000.0,8.71e-06,275.1,160.46040937,300 ng/ml,Low Risk
39.87,764000.0,8.71e-06,202.8,61.04381161,240 ng/ml,Low Risk
43.74,2744762.0,8.71e-06,231.2,184.306769,180 ng/ml,Low Risk
31.25,764000.0,8.71e-06,199.4,72.71061753,270 ng/ml,Low Risk
61.58,764000.0,8.71e-06,243.6,101.01749019,0,Low Risk
46.88,3337581.0,6.79e-06,174.2,149.77594486,106 ng/ml,Low Risk
38.87,2534415.0,8.71e-06,116.1,63.86947179,150 ng/ml,Low Risk
50.13,11699424.0,6.79e-06,267.2,83.58723184,330 ng/ml,Low Risk
43.5,15123569.0,6.79e-06,104.2,141.84941017,57 ng/ml,Low Risk
59.21,764000.0,6.79e-06,167.6,32.73609903,90 ng/ml,Low Risk
47.89,764000.0,6.79e-06,209.7,124.38837588,90 ng/ml,Low Risk
60.21,764000.0,6.79e-06,109.5,152.02866484,10 ng/ml,Low Risk
61.58,764000.0,8.71e-06,325.1,184.306769,57 ng/ml,Low Risk
51.39,1092310.0,8.71e-06,142.2,137.74816856,300 ng/ml,Low Risk
44.24,764000.0,8.71e-06,104.2,184.306769,106 ng/ml,Low Risk
35.32,1309921.0,8.71e-06,104.2,121.78503833,0,Low Risk
61.58,764000.0,6.79e-06,237.8,149.77067513,57 ng/ml,Low Risk
